,coefficients.X6kS.rel606,coefficients.X6kL.rel606,coefficients.X17kL.X6kL,coefficients.X17kS.X6kS,coefficients.X40kL.X6kL,coefficients.X40kS.X6kS,coefficients.X6kS.X6kL,coefficients.X17kS.rel606,coefficients.X17kL.rel606,coefficients.X40kS.rel606,coefficients.X40kL.rel606,stdev.unscaled.X6kS.rel606,stdev.unscaled.X6kL.rel606,stdev.unscaled.X17kL.X6kL,stdev.unscaled.X17kS.X6kS,stdev.unscaled.X40kL.X6kL,stdev.unscaled.X40kS.X6kS,stdev.unscaled.X6kS.X6kL,stdev.unscaled.X17kS.rel606,stdev.unscaled.X17kL.rel606,stdev.unscaled.X40kS.rel606,stdev.unscaled.X40kL.rel606,genes.Gene.ID,genes.GO.Function,genes.GO.Process,genes.GO.Component,genes.GO.Function.ID,genes.GO.Process.ID,genes.GO.Component.ID,p.value.X6kS.rel606,p.value.X6kL.rel606,p.value.X17kL.X6kL,p.value.X17kS.X6kS,p.value.X40kL.X6kL,p.value.X40kS.X6kS,p.value.X6kS.X6kL,p.value.X17kS.rel606,p.value.X17kL.rel606,p.value.X40kS.rel606,p.value.X40kL.rel606,gene_ID,gene_symbol,taxid
10,-0.35151659637375804,-0.0706265828514816,-0.0608051731358596,0.000405571527004156,0.14916926168474,0.157195669872738,-0.280890013522276,-0.35111102484675294,-0.131431755987341,-0.19432092650101895,0.0785426788332586,0.10474216882507902,0.10148292631617999,0.10323481159476598,0.10430290330635901,0.10046074176183699,0.10244999485020699,0.10103453031072,0.104737307855048,0.10686614028812101,0.102892222560283,0.104188800983657,1036025///956664///944748///913400,,"pentose-phosphate shunt, non-oxidative branch",cytoplasm,,GO:0009052,GO:0005737,2.058151422599331e-05,0.43250497799750426,0.8667325896906634,0.9997502309158766,0.09559558148256138,0.1881981402353132,0.003981363523616311,2.0726098902140256e-05,0.13360157920539548,0.013786920406131357,0.43792238299179326,ECB_00008,talB,1.0
11,-0.108905903615112,0.0190311621308048,-0.10861440265143199,-0.11186886156643,-0.19578011907352202,-0.0324570097842098,-0.12793706574591598,-0.22077476518154202,-0.0895832405206267,-0.141362913399321,-0.17674895694271697,0.136213782133165,0.134863783658374,0.135992689058958,0.13239003950709802,0.13709966393958098,0.13153107073662101,0.129770015684026,0.137386701440537,0.14215466559306197,0.136559165716338,0.143214019302354,1035942///956666///944760///913401,,Mo-molybdopterin cofactor biosynthetic process,cytoplasm,,GO:0006777,GO:0005737,0.3359933939257065,0.892789841186217,0.7512609554169991,0.9551819741623646,0.10066645339710875,0.9075152885844989,0.7032797104770089,0.03166890719046622,0.48704357309392543,0.1980071739520914,0.13620374185797685,ECB_00009,mogA,3.0
12,0.41732225220993296,0.850241568797045,0.127820618937523,1.57666059281812,-0.4992101506294289,1.5282128221192801,-0.432919316587112,1.9939828450280601,0.9780621877345692,1.94553507432921,0.351031418167617,0.16026742219267,0.157198478787713,0.150064228081821,0.136359657504729,0.155648249021885,0.136859814182626,0.14771002663038,0.14658467164349098,0.162439734052137,0.147050054417284,0.167611968763315,1035962///956668///944792///913402,,,,,,,0.03565365755113193,2.191524873835205e-05,0.8890032895835267,2.226066586558558e-11,0.017842856949005306,1.9793339160920972e-11,0.1436402677525728,1.1658390524922537e-14,4.242782982949021e-06,2.6214922784433288e-14,0.12508904041547245,ECB_00010,yaaH,3.0
13,-0.27602986667065,-0.109076981339998,-0.0628514878420914,0.0693377923779908,-0.153467862306324,0.150561235021409,-0.16695288533065303,-0.206692074292659,-0.17192846918208898,-0.125468631649241,-0.262544843646322,0.16829434636200902,0.16553445618660298,0.16807978392785697,0.16368078656660198,0.17006640303103102,0.162381556031673,0.16217904135210998,0.167006031693967,0.17398781373636998,0.16573287082040197,0.175907722978383,1037634///956669///944771///913403,,,,,,,0.07891885662903698,0.5508093644263177,0.9477930174793702,0.9989538091132727,0.49524749498239834,0.6472190354089702,0.7930269195359667,0.20576011266007538,0.35173316808051225,0.48838499225427084,0.1425540753402713,ECB_00011,yaaW,1.0
14,0.168693838009427,0.172739862842904,-0.13705643580511198,-0.0881240825997551,-0.284045938719563,-0.0880492695345891,-0.0040460248334763796,0.0805697554096723,0.0356834270377915,0.0806445684748383,-0.11130607587666001,0.175626016457743,0.175554450784566,0.174512061151047,0.165123446272951,0.17894544844789,0.165121994359906,0.163353464340018,0.17720260547588199,0.186050000892547,0.17720125253445,0.19021465996380604,1037616///956671///944751///913405,,,,,,,0.27261836374256526,0.26426088342726084,0.7906743577953388,0.9989538091132727,0.08693990595005913,0.7882259732606787,0.9973777815701924,0.6509070907230765,0.8737098404921718,0.6567471961496092,0.5937067376311166,ECB_00013,yaaI,1.0
15,-0.732507303940537,-0.41695004164492205,-0.0278763345207107,-0.0103586371663305,0.359998973421073,0.18671877747565999,-0.315557262295615,-0.7428659411068671,-0.444826376165633,-0.545788526464877,-0.0569510682238494,0.107293021886661,0.10339387199811399,0.10924728571447401,0.111556962902535,0.10411023706794001,0.10918953905467099,0.10768150876020899,0.10742411931184198,0.10886438652138,0.104963521648518,0.10370837323494801,1036508///956673///944750///913406,,protein folding///response to osmotic stress,cytoplasm,,GO:0006457///GO:0006970,GO:0005737,2.2653945019530087e-07,0.0008295847192030305,0.9791486773188517,0.9989538091132727,0.0081785267091055,0.4535616928153846,0.12975756242949657,1.6254969741371429e-07,0.0008156098687479886,2.858546291955865e-05,0.7642254926080334,ECB_00014,dnaK,1.0
16,-0.578509086134362,-0.40230586779658506,-0.0316181346433329,-0.0627393784301447,0.27611772801940604,0.0461880953874125,-0.17620321833777697,-0.6412484645645071,-0.433924002439918,-0.5323209907469499,-0.12618813977717902,0.123718771712697,0.121692638433252,0.12745678181522602,0.125875170860937,0.12337217951039599,0.12464096374315899,0.12316672473222601,0.12443317406082699,0.127990326288859,0.123184520173623,0.12392331124522,1037422///956674///944753///913407,,protein folding,cytoplasm,,GO:0006457,GO:0005737,5.554552045104625e-06,0.0007751376035018358,0.9716470077391559,0.9989538091132727,0.04299638638979358,0.8917300572280583,0.6154557513767617,9.50284244912573e-07,0.000660223868493818,2.113458108248163e-05,0.40859584446504804,ECB_00015,dnaJ,1.0
17,-0.497297792175309,-0.12474688540753599,0.452423493803746,-0.0228662428284946,-0.0370710692530711,0.628074403330674,-0.37255090676777297,-0.5201640350038039,0.32767660839621005,0.13077661115536499,-0.161817954660607,0.830964069645271,0.82360258183709,0.8162305573601251,0.803806214081452,0.827345304430784,0.790637219500532,0.7957130208329609,0.8314243387594341,0.8506317630365892,0.8186997093838109,0.861302691440112,957587///916980,,,,,,,0.7670751786255877,0.9453547441828445,0.9554690157988476,0.9997502309158766,0.9905852151459713,0.8449616752826486,0.978687004568608,0.7632768890838294,0.8692371702580582,0.9482198084663912,0.9471936281955121,ECB_00017,mokC,2.0
18,-0.0735557345885596,-0.101552151438236,0.019843546763008,-0.12773671142069698,-0.0970204999837421,-0.0813207616418641,0.0279964168496765,-0.201292446009257,-0.081708604675228,-0.15487649623042402,-0.198572651421978,0.15723465243367002,0.15740892191023198,0.158014075400018,0.151161300497425,0.15876419355808,0.150911613115794,0.150619310657155,0.15792761228543303,0.164332002992792,0.15768863918277698,0.16505341056533201,956676///944758///913409,,response to pH,organelle inner membrane///peptidoglycan-based cell wall,,GO:0009268,GO:0019866///GO:0009274,0.7903714280169053,0.7099358119257556,0.994072163890864,0.9989538091132727,0.7978920154034954,0.8841839336216908,0.9871968723406916,0.40140250444988923,0.7937849592614564,0.5487424855764171,0.48720126858082224,ECB_00018,nhaA,1.0
19,-0.715669340303387,-0.7547920613505551,-0.0821715874949636,0.0342182229102512,-0.117317788764467,0.0324042555273252,0.0391227210471676,-0.681451117393136,-0.836963648845519,-0.6832650847760621,-0.872109850115022,0.152826851804424,0.15303545153710998,0.160088501820922,0.151605928004983,0.16025355042255401,0.15161562967028697,0.15199917156984602,0.152644877658898,0.16087456880998802,0.152654513295759,0.161038811773952,956677///944757///913410,,response to pH,cytoplasm,,GO:0009268,GO:0005737,5.2455624470679436e-05,2.4762703275399523e-05,0.9424118876348797,0.9989538091132727,0.6923393256359535,0.9507927588013257,0.9806360712397594,0.00010306974515011578,1.2079427894782982e-05,0.00010564525307128429,8.021846285206262e-06,ECB_00019,nhaR,1.0
20,1.1219564590539899,1.0785071708245,-0.0604633297739419,0.112018343441772,-0.319898486394315,0.07729844662745401,0.043449288229489,1.23397480249576,1.0180438410505601,1.1992549056814399,0.758608684430182,0.122426743990767,0.122857210046193,0.108413736243362,0.10022726567482401,0.11207252934473598,0.10063099360266099,0.102059910410176,0.121339084931661,0.12777175171959199,0.12167278093665801,0.130890542687294,1035920///956688///944759///913420,structural constituent of ribosome,translation,cytoplasm,GO:0003735,GO:0006412,GO:0005737,1.369441986503381e-07,3.2253654928451387e-07,0.9554690157988476,0.9989538091132727,0.12849235299245274,0.8521711843939773,0.9787037765860007,1.3755258037678237e-08,2.371259458156793e-06,2.8045109261816242e-08,0.00039036649875831314,ECB_00027,rpsT,1.0
21,0.7550531183343772,0.623035618261798,-0.0245920175537178,-0.37761830059429896,-0.35935191883794504,-0.562954601691873,0.132017500072579,0.377434817740078,0.5984436007080799,0.192098516642504,0.263683699423853,0.18390193659836,0.185216140825084,0.167244829558057,0.162081627070539,0.17534914553449302,0.16716283667973902,0.157592655941508,0.18905033046591602,0.19223763963342896,0.19342437173804197,0.19932837208387,1038116///956689///949128///913422,,,,,,,9.569639486212794e-05,0.0011512950706434942,0.9903258701941957,0.28026079696010675,0.08822150111580196,0.008429806763207301,0.9095118534988442,0.05800305910551783,0.002891671158917412,0.40981365621638693,0.28362786285114566,ECB_00028,yaaY,1.0
22,0.793656065603082,1.18223684239478,-0.0591788077824358,-0.00999933561070065,-0.276907498882732,-0.0295492915583679,-0.388580776791699,0.7836567299923821,1.1230580346123502,0.7641067740447142,0.905329343512049,0.119477017989987,0.11565741336734699,0.0994668895493464,0.10331785082125901,0.102430060352203,0.10355297200471099,0.09875073224638001,0.11958055212263001,0.120069616578072,0.11978375582122,0.12253557839394802,1035912///956690///949129///913423,,,cytoplasm,,,GO:0005737,8.135404037807219e-11,5.432116018805472e-16,0.8790580248341306,0.9989538091132727,0.002354859886392416,0.9021133356687033,9.382124920786307e-05,1.0249617621841201e-10,9.710733905420944e-15,1.9768804639100413e-10,1.0276994307344886e-11,ECB_00029,ribF,1.0
23,1.3251998743845401,1.67471227699501,-0.14546324935572502,-0.0142791434024918,-0.22281137401963502,0.0451836212622059,-0.349512402610477,1.31092073098204,1.52924902763929,1.37038349564674,1.4519009029753798,0.130357411831824,0.127032659958608,0.105275267343127,0.10699728114694301,0.106353452203626,0.106279426713328,0.10274050535207499,0.130499438424069,0.132364365648987,0.129911515265865,0.133223497083364,956691///944761///913425,,tRNA aminoacylation for protein translation,cytoplasm,,GO:0006418,GO:0005737,5.431881672544292e-07,2.0668936645259566e-09,0.8762708043715037,0.9989538091132727,0.4243986651919433,0.9402848067623828,0.40571108113434456,6.663742551167423e-07,4.820745981058117e-08,2.604378627384074e-07,2.2764310294762544e-07,ECB_00030,ileS,1.0
24,0.588178744088333,0.9116530570251159,-0.19205167368948803,0.00011634510153868401,-0.337786894206536,0.0209273711715916,-0.323474312936783,0.5882950891898721,0.719601383335629,0.6091061152599251,0.573866162818581,0.10733606812394,0.104206363023571,0.0939505181106806,0.0944967454261251,0.0959070577208437,0.0942584998226737,0.0909275636903929,0.107334892518974,0.10990864176625001,0.10712520265908901,0.111585722215281,1036002///944800,,,organelle inner membrane///peptidoglycan-based cell wall,,,GO:0019866///GO:0009274,2.016348270343076e-05,2.0156162188072455e-09,0.47249970981515715,0.9997502309158766,0.00924988874299065,0.9545474177909402,0.043924263579550496,1.9920659714125267e-05,1.1200878307969898e-06,1.1607015586343394e-05,8.0414423014333e-05,ECB_00031,lspA,1.0
25,1.3698905750913501,1.7307622759321102,-0.138814928072565,0.00923101393362025,-0.35500756975594394,0.05793332562304701,-0.360871700840754,1.37912158902497,1.59194734785954,1.4278239007143998,1.37575470617616,0.133860133244046,0.130386888670701,0.10811411634188199,0.10983845314387598,0.111181856136453,0.109252239231301,0.10569389050888302,0.133768561461061,0.13577922865297198,0.133287636423547,0.13823437313185402,1036009///956693///944807///913427,,protein folding,cytoplasm,,GO:0006457,GO:0005737,8.770665206113676e-11,7.761953338415589e-14,0.7814864053317737,0.9989538091132727,0.024006039467807952,0.8794814065725237,0.07283581174555595,6.502479589807888e-11,3.019224186206121e-12,2.357527173615075e-11,3.1178284338461246e-10,ECB_00032,fkpB,1.0
26,1.0898394878577,1.40226168178432,-0.17117800083673096,0.0445236653548928,-0.310899176899479,0.0786496502957288,-0.312422193926627,1.13436315321259,1.23108368094759,1.16848913815343,1.0913625048848499,0.13887298719476598,0.135753796011828,0.11938519968227802,0.11848394916085901,0.121308603301994,0.11809041106233198,0.11534608887000698,0.13842983465556302,0.14224560540827696,0.138093150079517,0.143863697957026,1038695///956694///944777///913428,,response to drug,cytoplasm,,GO:0042493,GO:0005737,5.0397952318976015e-09,5.404692410893767e-12,0.6794631187336203,0.9989538091132727,0.051328302940239205,0.8225068187227144,0.15897325268161322,1.7196225985540574e-09,6.002813377518411e-10,8.00567938524617e-10,1.908760869391056e-08,ECB_00033,ispH,1.0
27,-1.3503700397529501,-1.00620959953703,-0.308761575841116,0.0637952613332828,0.5990683163279891,0.35697090513229707,-0.344160440215914,-1.28657477841966,-1.31497117537815,-0.9933991346206509,-0.407141283209045,0.15379474730642903,0.153802343797239,0.16170630594475,0.15419977851641198,0.15790638865446502,0.154112148938817,0.154129487447038,0.15387278431011803,0.161387281966885,0.153784968405165,0.157579671837,956696///944796///913429,,nucleotide-sugar biosynthetic process,,,GO:0009226,,3.967768052221922e-07,6.093061382398417e-05,0.7017305855706182,0.9989538091132727,0.033230047081645404,0.4379139107903124,0.6499165320345407,9.821523051792614e-07,1.925218123270876e-06,7.506001255862191e-05,0.14828477203516735,ECB_00034,rihC,1.0
28,0.352600820315544,0.8026893512836569,0.34969900973201,0.6514321922987121,-0.13950121132466198,1.0943170823486899,-0.45008853096811297,1.00403301261426,1.1523883610156698,1.4469179026642298,0.663188139958995,0.139612323124788,0.134970800567367,0.119705353689232,0.121614638720695,0.126270601936229,0.116742775944296,0.12387020629477302,0.132903759726546,0.135930660495176,0.128460751723888,0.141746385047832,1036149///956697///944762///913430,,lysine biosynthetic process via diaminopimelate,cytoplasm///peptidoglycan-based cell wall,,GO:0009089,GO:0005737///GO:0009274,0.1892824839758938,0.0010213931940315742,0.4880153543917847,0.04936141434876406,0.7125252840080484,1.1034808193801731e-05,0.3012385399695524,4.539705246639122e-05,8.799170726029947e-06,3.062460757111556e-08,0.012619733443063304,ECB_00035,dapB,1.0
29,1.5228484084145801,1.57281631398276,-0.0569101755733339,0.0853414918593014,-0.0869928189499714,0.147963463276485,-0.049967905568180995,1.6081899002738798,1.51590613840942,1.67081187169106,1.48582349503279,0.10667735488329799,0.106274424757476,0.0844701247748029,0.0800367275085946,0.0848431275930083,0.079385584437194,0.0804089173620608,0.10599309938141599,0.109770970812092,0.10550227667035698,0.11005825890555301,1038618///956698///949025///913431,,arginine biosynthetic process///pyrimidine nucleotide biosynthetic process,,,GO:0006526///GO:0006221,,2.542478575691561e-12,9.182687869068566e-13,0.9452304059191496,0.9989538091132727,0.6858626154653809,0.5611986344900087,0.9691798534641168,4.2079775615265093e-13,7.427013176388647e-12,1.2277802062133942e-13,2.1941568168060306e-11,ECB_00036,carA,1.0
30,1.0100209843891899,1.04230787526501,-0.0259922833691082,0.0905688799720785,-0.0259742722215535,0.25688298390847897,-0.0322868908758256,1.1005898643612702,1.0163155918959101,1.26690396829767,1.01633360304346,0.11423423921405601,0.11392597497179902,0.0993440049366802,0.0941051651857916,0.0993437671209211,0.0922689711668706,0.0947663653492968,0.11337656674288399,0.11805942878125801,0.11185717148199001,0.11805922866541801,956699///944775///913432,,arginine biosynthetic process///pyrimidine nucleotide biosynthetic process,,,GO:0006526///GO:0006221,,1.2158071348348502e-05,7.212872840151421e-06,0.990880963736474,0.9989538091132727,0.9474868308910764,0.44846959680351506,0.9860899868092561,2.4473305863621143e-06,2.2313075576271913e-05,1.258076282103659e-07,2.861429098535387e-05,ECB_00037,carB,1.0
31,0.333101961929117,0.187489823212726,0.189575700420328,0.48692666779179705,0.18100155388725103,0.6966157788744312,0.14561213871639098,0.8200286297209141,0.377065523633053,1.02971774080355,0.36849137709997704,0.16165599556191698,0.161788861069502,0.161812025954371,0.151924803002531,0.16182528832974402,0.15036888310395702,0.15435922547451,0.159467899103344,0.168786913460381,0.15798628447750698,0.16879962782846697,1039091///956701///944795///913433,,amine catabolic process,cytoplasm,,GO:0009310,GO:0005737,0.16135600387484608,0.48144363180161653,0.8451620249604324,0.2564099540986638,0.6041610174609394,0.00704461399320579,0.9346514396956456,0.0002561002372051659,0.13661416109166374,8.025719034233501e-06,0.16664452916934264,ECB_00038,caiF,1.0
32,-0.742823416467168,-0.586044778488894,-0.0462885735341345,0.21663270100500898,-0.0263087255339638,0.32664274095097495,-0.15677863797827402,-0.526190715462159,-0.632333352023029,-0.416180675516193,-0.6123535040228579,0.162730447615382,0.161736146854212,0.16190356124608998,0.15501024704985902,0.161751947678958,0.15488992054857098,0.155078131294806,0.16167105827518,0.169247555135606,0.16155569281489598,0.169102526158393,1038841///956703///948999///913434,,amine catabolic process///carnitine catabolic process,,,GO:0009310///GO:0042413,,0.0001111739350463258,0.0018103770953460682,0.9740809134208397,0.9284420928848358,0.9447378607979833,0.27118624871516706,0.9012512385599215,0.004846556461114759,0.0014749842686929153,0.028522876182079614,0.002481365307913398,ECB_00039,caiE,1.0
33,-0.383497292800997,-0.18616733551999398,-0.10499594552830199,0.14545541792001998,0.0033190634078543698,0.22042145475335104,-0.19732995728100303,-0.23804187488097697,-0.291163281048297,-0.163075838047646,-0.18284827211214003,0.16849387139026,0.16508098783268899,0.16934782160150502,0.163808953156434,0.16731384454471301,0.162817705210547,0.16310117479550199,0.16578031384440803,0.17454763291886802,0.164800923705458,0.172574951985324,1035947///956704///948995///913435,,amine catabolic process///carnitine catabolic process,,,GO:0009310///GO:0042413,,0.03766971449364264,0.3617606163422026,0.9150620641376928,0.9989538091132727,0.9929504711810475,0.5370945515513792,0.8013505180227768,0.22141322600633584,0.15646436172503908,0.4390947980995393,0.44617144357315947,ECB_00040,caiD,1.0
34,-0.324027585801303,-0.345100705565149,-1.14063642228977,-0.17730586912407897,-0.0413748697014418,-0.28898211922013106,0.0210731197638463,-0.501333454925382,-1.48573712785492,-0.613009705021433,-0.386475575266591,0.42949313422584207,0.430561108543754,0.5328999008352521,0.43583114955925106,0.45205374722427005,0.44197896288798494,0.42762969554697705,0.43870776446623794,0.5343963885953561,0.44481582178736107,0.4538169082493971,944886,,amine catabolic process,organelle inner membrane///peptidoglycan-based cell wall,,GO:0009310,GO:0019866///GO:0009274,0.6534544085662581,0.6364368565379602,0.5060457184531315,0.9989538091132727,0.9765854466896785,0.8535080998993305,0.9973777815701924,0.4691563747988539,0.04801474672119689,0.3783590341801214,0.6586808619691362,ECB_00041,caiC,1.0
